"province","last_updated","date","change_cases","change_fatalities","change_tests","change_hospitalizations","change_criticals","change_recoveries","change_vaccinations","change_vaccinated","change_boosters_1","change_vaccines_distributed","total_cases","total_fatalities","total_tests","total_hospitalizations","total_criticals","total_recoveries","total_vaccinations","total_vaccinated","total_boosters_1","total_vaccines_distributed","change_boosters_2","total_boosters_2","change_active","total_active","positivity_rate"
"ON","2022-04-05 22:31:11",2021-04-19,4447,19,42873,95,14,3153,66897,695,0,0,421442,7735,13576030,2202,755,370844,3904778,346005,0,4852885,NA,NA,1275,42863,0.103724955099946
"ON","2022-04-05 22:31:11",2021-04-20,3469,22,40596,158,18,3369,90409,1592,0,389610,424911,7757,13616626,2360,773,374213,3995187,347597,0,5242495,NA,NA,78,42941,0.0854517686471574
"ON","2022-04-05 22:31:11",2021-04-21,4212,32,51877,-25,17,4204,136695,1799,0,0,429123,7789,13668503,2335,790,378417,4131882,349396,0,5242495,NA,NA,-24,42917,0.0811920504269715
"ON","2022-04-05 22:31:11",2021-04-22,3682,40,54246,15,16,4597,134920,1958,0,5850,432805,7829,13722749,2350,806,383014,4266802,351354,0,5248345,NA,NA,-955,41962,0.0678759724219297
"ON","2022-04-05 22:31:11",2021-04-23,4505,34,56206,-63,12,4698,133872,3854,0,0,437310,7863,13778955,2287,818,387712,4400674,355208,0,5248345,NA,NA,-227,41735,0.08015158524001
"ON","2022-04-05 22:31:11",2021-04-24,4094,24,52160,-10,15,4332,126694,3568,0,0,441404,7887,13831115,2277,833,392044,4527368,358776,0,5248345,NA,NA,-262,41473,0.078489263803681
"ON","2022-04-05 22:31:11",2021-04-25,3947,24,46694,-151,18,4239,99535,1578,0,0,445351,7911,13877809,2126,851,396283,4626903,360354,0,5248345,NA,NA,-316,41157,0.0845290615496638
"ON","2022-04-05 22:31:11",2021-04-26,3510,24,33822,145,26,4057,69308,812,0,0,448861,7935,13911631,2271,877,400340,4696211,361166,0,5248345,NA,NA,-571,40586,0.103778605641299
"ON","2022-04-05 22:31:11",2021-04-27,3265,29,34000,65,-2,3908,94819,1397,0,389610,452126,7964,13945631,2336,875,404248,4791030,362563,0,5637955,NA,NA,-672,39914,0.0960294117647059
"ON","2022-04-05 22:31:11",2021-04-28,3480,24,50194,-55,2,4517,116173,2603,0,0,455606,7988,13995825,2281,877,408765,4907203,365166,0,5637955,NA,NA,-1061,38853,0.0693309957365422
"ON","2022-04-05 22:31:11",2021-04-29,3871,41,56939,-33,7,4245,120567,3237,0,7020,459477,8029,14052764,2248,884,413010,5027770,368403,0,5644975,NA,NA,-415,38438,0.0679850366181352
"ON","2022-04-05 22:31:11",2021-04-30,3887,21,53074,-47,-1,4242,112214,2707,0,0,463364,8050,14105838,2201,883,417252,5139984,371110,0,5644975,NA,NA,-376,38062,0.0732373666955572
"ON","2022-04-05 22:31:11",2021-05-01,3369,29,46803,-49,17,3964,107700,2449,0,0,466733,8079,14152641,2152,900,421216,5247684,373559,0,5644975,NA,NA,-624,37438,0.0719825652201782
"ON","2022-04-05 22:31:11",2021-05-02,3732,23,45301,-191,-5,3947,76685,1721,0,0,470465,8102,14197942,1961,895,425163,5324369,375280,0,5644975,NA,NA,-238,37200,0.0823822873667248
"ON","2022-04-05 22:31:11",2021-05-03,3436,16,33179,-36,-6,3623,53880,625,0,0,473901,8118,14231121,1925,889,428786,5378249,375905,0,5644975,NA,NA,-203,36997,0.103559480394225
"ON","2022-04-05 22:31:11",2021-05-04,2791,25,33740,242,-3,3323,88871,2180,0,990750,476692,8143,14264861,2167,886,432109,5467120,378085,0,6635725,NA,NA,-557,36440,0.0827208061647896
"ON","2022-04-05 22:31:11",2021-05-05,2941,44,45767,-92,-4,4361,132603,3038,0,0,479633,8187,14310628,2075,882,436470,5599723,381123,0,6635725,NA,NA,-1464,34976,0.0642602748705399
"ON","2022-04-05 22:31:11",2021-05-06,3424,26,54118,-111,-5,3997,141038,3466,0,420690,483057,8213,14364746,1964,877,440467,5740761,384589,0,7056415,NA,NA,-599,34377,0.0632691525924831
"ON","2022-04-05 22:31:11",2021-05-07,3166,23,51338,-40,-19,3875,144724,2895,0,0,486223,8236,14416084,1924,858,444342,5885485,387484,0,7056415,NA,NA,-732,33645,0.061669718337294
"ON","2022-04-05 22:31:11",2021-05-08,2864,25,47817,-92,-7,3596,138125,3506,0,0,489087,8261,14463901,1832,851,447938,6023610,390990,0,7056415,NA,NA,-757,32888,0.0598950164167555
"ON","2022-04-05 22:31:11",2021-05-09,3216,47,38540,-192,-3,3653,121075,1845,0,0,492303,8308,14502441,1640,848,451591,6144685,392835,0,7056415,NA,NA,-484,32404,0.083445770627919
"ON","2022-04-05 22:31:11",2021-05-10,2716,19,27175,-8,-20,3110,94093,1049,0,0,495019,8327,14529616,1632,828,454701,6238778,393884,0,7056415,NA,NA,-413,31991,0.0999448022079117
"ON","2022-04-05 22:31:11",2021-05-11,2073,15,28109,150,-26,2898,112103,2903,0,775710,497092,8342,14557725,1782,802,457599,6350881,396787,0,7832125,NA,NA,-840,31151,0.0737486214379736
"ON","2022-04-05 22:31:11",2021-05-12,2320,32,45681,-109,-26,3477,140785,5471,0,0,499412,8374,14603406,1673,776,461076,6491666,402258,0,7832125,NA,NA,-1189,29962,0.0507869792692804
"ON","2022-04-05 22:31:11",2021-05-13,2759,31,47638,-41,0,3455,137697,5342,0,11700,502171,8405,14651044,1632,776,464531,6629363,407600,0,7843825,NA,NA,-727,29235,0.0579159494521181
"ON","2022-04-05 22:31:11",2021-05-14,2362,26,44040,-50,1,3502,141765,7931,0,0,504533,8431,14695084,1582,777,468033,6771128,415531,0,7843825,NA,NA,-1166,28069,0.0536330608537693
"ON","2022-04-05 22:31:11",2021-05-15,2584,24,42320,-36,8,3063,154104,7429,0,0,507117,8455,14737404,1546,785,471096,6925232,422960,0,7843825,NA,NA,-503,27566,0.0610586011342155
"ON","2022-04-05 22:31:11",2021-05-16,2199,30,33142,-254,0,3079,139583,6676,0,0,509316,8485,14770546,1292,785,474175,7064815,429636,0,7843825,NA,NA,-910,26656,0.066350853901394
"ON","2022-04-05 22:31:11",2021-05-17,2170,4,24498,28,-6,2953,112330,3124,0,0,511486,8489,14795044,1320,779,477128,7177145,432760,0,7843825,NA,NA,-787,25869,0.0885786594824067
"ON","2022-04-05 22:31:11",2021-05-18,1616,17,22915,164,-15,2502,109032,9342,0,767520,513102,8506,14817959,1484,764,479630,7286177,442102,0,8611345,NA,NA,-903,24966,0.0705214924721798
"ON","2022-04-05 22:31:11",2021-05-19,1588,19,38422,-83,-29,3119,145461,14682,0,0,514690,8525,14856381,1401,735,482749,7431638,456784,0,8611345,NA,NA,-1550,23416,0.0413304877413982
"ON","2022-04-05 22:31:11",2021-05-20,2400,27,45406,-81,-14,2763,144986,16975,0,274390,517090,8552,14901787,1320,721,485512,7576624,473759,0,8885735,NA,NA,-390,23026,0.0528564506893362
"ON","2022-04-05 22:31:11",2021-05-21,1890,27,37126,-55,-6,2689,158524,21998,0,0,518980,8579,14938913,1265,715,488201,7735148,495757,0,8885735,NA,NA,-826,22200,0.050907719657383
"ON","2022-04-05 22:31:11",2021-05-22,1794,20,34576,-58,-9,2520,190129,24224,0,0,520774,8599,14973489,1207,706,490721,7925277,519981,0,8885735,NA,NA,-746,21454,0.0518857010643221
"ON","2022-04-05 22:31:11",2021-05-23,1691,15,31227,-166,-13,2458,140330,11622,0,0,522465,8614,15004716,1041,693,493179,8065607,531603,0,8885735,NA,NA,-782,20672,0.0541518557658437
"ON","2022-04-05 22:31:11",2021-05-24,1446,8,20151,-58,-6,2072,99108,6367,0,0,523911,8622,15024867,983,687,495251,8164715,537970,0,8885735,NA,NA,-634,20038,0.0717582253982433
"ON","2022-04-05 22:31:11",2021-05-25,1039,33,16857,42,5,2018,86927,6318,0,1151170,524950,8655,15041724,1025,692,497269,8251642,544288,0,10036905,NA,NA,-1012,19026,0.0616361155603014
"ON","2022-04-05 22:31:11",2021-05-26,1095,23,24008,48,-20,2371,135308,25029,0,0,526045,8678,15065732,1073,672,499640,8386950,569317,0,10036905,NA,NA,-1299,17727,0.0456097967344219
"ON","2022-04-05 22:31:11",2021-05-27,1135,19,37705,-1,-22,2302,143748,25537,0,38610,527180,8697,15103437,1072,650,501942,8530698,594854,0,10075515,NA,NA,-1186,16541,0.0301021084736772
"ON","2022-04-05 22:31:11",2021-05-28,1273,14,40866,-49,-5,2362,159775,30066,0,0,528453,8711,15144303,1023,645,504304,8690473,624920,0,10075515,NA,NA,-1103,15438,0.0311505897322958
"ON","2022-04-05 22:31:11",2021-05-29,1057,15,33559,-89,-19,2057,148972,34219,0,0,529510,8726,15177862,934,626,506361,8839445,659139,0,10075515,NA,NA,-1015,14423,0.0314967668881671
"ON","2022-04-05 22:31:11",2021-05-30,1033,18,26565,-185,-12,2067,144833,28755,0,0,530543,8744,15204427,749,614,508428,8984278,687894,0,10075515,NA,NA,-1052,13371,0.0388857519292302
"ON","2022-04-05 22:31:11",2021-05-31,916,13,18226,-18,3,1707,97747,18938,0,0,531459,8757,15222653,731,617,510135,9082025,706832,0,10075515,NA,NA,-804,12567,0.0502578733677164
"ON","2022-04-05 22:31:11",2021-06-01,699,9,20262,73,-34,1568,120195,32890,0,934210,532158,8766,15242915,804,583,511703,9202220,739722,0,11009725,NA,NA,-878,11689,0.0344980752146876
"ON","2022-04-05 22:31:11",2021-06-02,733,25,31768,-96,-7,1733,139901,41441,0,0,532891,8791,15274683,708,576,513436,9342121,781163,0,11009725,NA,NA,-1025,10664,0.0230735331150844
"ON","2022-04-05 22:31:11",2021-06-03,870,10,34277,21,-30,1563,150884,53818,0,182510,533761,8801,15308960,729,546,514999,9493005,834981,0,11192235,NA,NA,-703,9961,0.025381451118826
"ON","2022-04-05 22:31:11",2021-06-04,914,19,32258,-42,-24,1397,168322,61084,0,0,534675,8820,15341218,687,522,516396,9661327,896065,0,11192235,NA,NA,-502,9459,0.0283340566681133
"ON","2022-04-05 22:31:11",2021-06-05,744,24,27819,-62,-6,1242,172855,67192,0,0,535419,8844,15369037,625,516,517638,9834182,963257,0,11192235,NA,NA,-522,8937,0.0267443114418203
"ON","2022-04-05 22:31:11",2021-06-06,663,10,22635,-80,-6,1222,158393,68263,0,0,536082,8854,15391672,545,510,518860,9992575,1031520,0,11192235,NA,NA,-569,8368,0.0292909211398277
"ON","2022-04-05 22:31:11",2021-06-07,525,15,15177,2,-13,941,116829,55285,0,496080,536607,8869,15406849,547,497,519801,10109404,1086805,0,11688315,NA,NA,-431,7937,0.0345918165645384
"ON","2022-04-05 22:31:11",2021-06-08,469,18,17579,74,-16,1010,158209,87525,0,0,537076,8887,15424428,621,481,520811,10267613,1174330,0,11688315,NA,NA,-559,7378,0.0266795608396382
"ON","2022-04-05 22:31:11",2021-06-09,411,33,30456,-50,-15,932,177506,108346,0,0,537487,8920,15454884,571,466,521743,10445119,1282676,0,11688315,NA,NA,-554,6824,0.01349487785658
"ON","2022-04-05 22:31:11",2021-06-10,590,11,31429,-55,-16,939,182350,117100,0,0,538077,8931,15486313,516,450,522682,10627469,1399776,0,11688315,NA,NA,-360,6464,0.0187724712844825
"ON","2022-04-05 22:31:11",2021-06-11,574,4,28949,-27,-10,850,199951,133966,0,465520,538651,8935,15515262,489,440,523532,10827420,1533742,0,12153835,NA,NA,-280,6184,0.0198279733324122
"ON","2022-04-05 22:31:11",2021-06-12,502,15,24099,-42,-18,830,195032,134019,0,0,539153,8950,15539361,447,422,524362,11022452,1667761,0,12153835,NA,NA,-343,5841,0.0208307398647247
"ON","2022-04-05 22:31:11",2021-06-13,530,7,20731,-74,4,763,186415,129021,0,0,539683,8957,15560092,373,426,525125,11208867,1796782,0,12153835,NA,NA,-240,5601,0.0255655781197241
"ON","2022-04-05 22:31:11",2021-06-14,447,4,13588,11,-17,670,135574,97538,0,0,540130,8961,15573680,384,409,525795,11344441,1894320,0,12153835,NA,NA,-227,5374,0.0328966735354725
"ON","2022-04-05 22:31:11",2021-06-15,296,13,17162,49,-27,645,184989,143431,0,865800,540426,8974,15590842,433,382,526440,11529430,2037751,0,13019635,NA,NA,-362,5012,0.017247407062114
"ON","2022-04-05 22:31:11",2021-06-16,384,12,28076,5,-5,722,202984,160964,0,0,540810,8986,15618918,438,377,527162,11732414,2198715,0,13019635,NA,NA,-350,4662,0.0136771619888873
"ON","2022-04-05 22:31:11",2021-06-17,370,7,30454,-41,-15,635,210611,172320,0,73710,541180,8993,15649372,397,362,527797,11943025,2371035,0,13093345,NA,NA,-272,4390,0.0121494713338149
"ON","2022-04-05 22:31:11",2021-06-18,345,1,26643,-19,-10,624,210638,176206,0,0,541525,8994,15676015,378,352,528421,12153663,2547241,0,13093345,NA,NA,-280,4110,0.0129489922306047
"ON","2022-04-05 22:31:11",2021-06-19,355,13,25368,-42,-17,581,213236,178061,0,0,541880,9007,15701383,336,335,529002,12366899,2725302,0,13093345,NA,NA,-239,3871,0.0139940081993062
"ON","2022-04-05 22:31:11",2021-06-20,318,12,21063,-70,-2,504,184251,148978,0,0,542198,9019,15722446,266,333,529506,12551150,2874280,0,13093345,NA,NA,-198,3673,0.0150975644495086
"ON","2022-04-05 22:31:11",2021-06-21,270,3,13828,-5,-10,486,118625,98420,0,0,542468,9022,15736274,261,323,529992,12669775,2972700,0,13093345,NA,NA,-219,3454,0.0195256002314145
"ON","2022-04-05 22:31:11",2021-06-22,296,60,16784,73,-9,442,199535,172672,0,1382500,542764,9082,15753058,334,314,530434,12869310,3145372,0,14475845,NA,NA,-206,3248,0.0176358436606292
"ON","2022-04-05 22:31:11",2021-06-23,255,11,27364,-39,-9,460,227318,198372,0,0,543019,9093,15780422,295,305,530894,13096628,3343744,0,14475845,NA,NA,-216,3032,0.00931881303902938
"ON","2022-04-05 22:31:11",2021-06-24,296,6,29514,-11,-5,384,225188,198695,0,0,543315,9099,15809936,284,300,531278,13321816,3542439,0,14475845,NA,NA,-94,2938,0.0100291387138307
"ON","2022-04-05 22:31:11",2021-06-25,256,2,26561,-9,-16,293,246393,218782,0,2106190,543571,9101,15836497,275,284,531571,13568209,3761221,0,16582035,NA,NA,-39,2899,0.00963819133315764
"ON","2022-04-05 22:31:11",2021-06-26,346,13,25626,-2,2,503,256260,226884,0,0,543917,9114,15862123,273,286,532074,13824469,3988105,0,16582035,NA,NA,-170,2729,0.0135019121205026
"ON","2022-04-05 22:31:11",2021-06-27,287,12,18524,-70,3,379,202672,175516,0,0,544204,9126,15880647,203,289,532453,14027141,4163621,0,16582035,NA,NA,-104,2625,0.015493413949471
"ON","2022-04-05 22:31:11",2021-06-28,210,3,13071,15,-2,326,180369,161149,0,0,544414,9129,15893718,218,287,532779,14207510,4324770,0,16582035,NA,NA,-119,2506,0.0160661005278862
"ON","2022-04-05 22:31:11",2021-06-29,299,25,28306,39,-11,371,265231,238699,0,903950,544713,9154,15922024,257,276,533150,14472741,4563469,0,17485985,NA,NA,-97,2409,0.0105631314915566
"ON","2022-04-05 22:31:11",2021-06-30,184,14,27258,-6,-5,322,268397,244701,0,0,544897,9168,15949282,251,271,533472,14741138,4808170,0,17485985,NA,NA,-152,2257,0.0067503118350576
"ON","2022-04-05 22:31:11",2021-07-01,284,19,26929,0,0,257,267687,243040,0,0,545181,9187,15976211,251,271,533729,15008825,5051210,0,17485985,NA,NA,8,2265,0.0105462512532957
"ON","2022-04-05 22:31:11",2021-07-02,200,9,25161,-72,-19,281,145674,134729,0,1681866,545381,9196,16001372,179,252,534010,15154499,5185939,0,19167851,NA,NA,-90,2175,0.00794880966575255
"ON","2022-04-05 22:31:11",2021-07-03,209,9,17080,27,-9,262,210504,191567,0,0,545590,9205,16018452,206,243,534272,15365003,5377506,0,19167851,NA,NA,-62,2113,0.0122365339578454
"ON","2022-04-05 22:31:11",2021-07-04,213,9,18989,-48,-8,286,196068,177131,0,0,545803,9214,16037441,158,235,534558,15561071,5554637,0,19167851,NA,NA,-82,2031,0.0112170203802201
"ON","2022-04-05 22:31:11",2021-07-05,170,1,12949,-3,-7,233,144795,132840,0,0,545973,9215,16050390,155,228,534791,15705866,5687477,0,19167851,NA,NA,-64,1967,0.0131284269055526
"ON","2022-04-05 22:31:11",2021-07-06,244,9,28755,47,-2,319,215719,196164,0,388920,546217,9224,16079145,202,226,535110,15921585,5883641,0,19556771,NA,NA,-84,1883,0.00848548078595027
"ON","2022-04-05 22:31:11",2021-07-07,194,0,14027,-1,-6,236,204594,186006,0,0,546411,9224,16093172,201,220,535346,16126179,6069647,0,19556771,NA,NA,-42,1841,0.013830469808227
"ON","2022-04-05 22:31:11",2021-07-08,210,4,25857,-7,-5,231,268884,243259,0,349160,546621,9228,16119029,194,215,535577,16395063,6312906,0,19905931,NA,NA,-25,1816,0.00812159183199907
"ON","2022-04-05 22:31:11",2021-07-09,183,9,26101,-5,-13,233,224864,203054,0,0,546804,9237,16145130,189,202,535810,16619927,6515960,0,19905931,NA,NA,-59,1757,0.00701122562353933
"ON","2022-04-05 22:31:11",2021-07-10,179,8,23695,-24,-5,0,207507,186664,0,0,546983,9245,16168825,165,197,535810,16827434,6702624,0,19905931,NA,NA,171,1928,0.00755433635788141
"ON","2022-04-05 22:31:11",2021-07-11,166,6,19651,-35,5,496,170537,153322,0,0,547149,9251,16188476,130,202,536306,16997971,6855946,0,19905931,NA,NA,-336,1592,0.00844740725662816
"ON","2022-04-05 22:31:11",2021-07-12,114,0,15933,12,2,96,121653,110327,0,0,547263,9251,16204409,142,204,536402,17119624,6966273,0,19905931,NA,NA,18,1610,0.00715496140086613
"ON","2022-04-05 22:31:11",2021-07-13,146,7,17489,31,-12,201,176834,157734,0,796040,547409,9258,16221898,173,192,536603,17296458,7124007,0,20701971,NA,NA,-62,1548,0.00834810452284293
"ON","2022-04-05 22:31:11",2021-07-14,153,7,29085,1,-12,216,179197,159521,0,0,547562,9265,16250983,174,180,536819,17475655,7283528,0,20701971,NA,NA,-70,1478,0.00526044352759154
"ON","2022-04-05 22:31:11",2021-07-15,143,10,31329,-9,-12,168,166201,146398,0,545220,547705,9275,16282312,165,168,536987,17641856,7429926,0,21247191,NA,NA,-35,1443,0.0045644610424846
"ON","2022-04-05 22:31:11",2021-07-16,159,10,28126,-6,-10,189,168616,148190,0,0,547864,9285,16310438,159,158,537176,17810472,7578116,0,21247191,NA,NA,-40,1403,0.0056531323330726
"ON","2022-04-05 22:31:11",2021-07-17,176,3,21392,-16,-9,203,169103,148713,0,0,548040,9288,16331830,143,149,537379,17979575,7726829,0,21247191,NA,NA,-30,1373,0.00822737471952132
"ON","2022-04-05 22:31:11",2021-07-18,177,6,14805,-38,1,166,134654,118862,0,0,548217,9294,16346635,105,150,537545,18114229,7845691,0,21247191,NA,NA,5,1378,0.0119554204660588
"ON","2022-04-05 22:31:11",2021-07-19,130,0,11567,10,1,153,91320,81014,0,0,548347,9294,16358202,115,151,537698,18205549,7926705,0,21247191,NA,NA,-23,1355,0.0112388691968531
"ON","2022-04-05 22:31:11",2021-07-20,127,2,13586,30,-2,126,132963,115537,0,1198080,548474,9296,16371788,145,149,537824,18338512,8042242,0,22445271,NA,NA,-1,1354,0.00934785808920948
"ON","2022-04-05 22:31:11",2021-07-21,135,4,20750,-6,-4,151,140491,123005,0,0,548609,9300,16392538,139,145,537975,18479003,8165247,0,22445271,NA,NA,-20,1334,0.00650602409638554
"ON","2022-04-05 22:31:11",2021-07-22,185,7,19599,1,-4,149,125166,107238,0,0,548794,9307,16412137,140,141,538124,18604169,8272485,0,22445271,NA,NA,29,1363,0.00943925710495433
"ON","2022-04-05 22:31:11",2021-07-23,192,1,19757,-3,-5,147,120231,102648,0,0,548986,9308,16431894,137,136,538271,18724400,8375133,0,22445271,NA,NA,44,1407,0.00971807460646859
"ON","2022-04-05 22:31:11",2021-07-24,170,3,19131,-12,-4,150,124261,105628,0,0,549156,9311,16451025,125,132,538421,18848661,8480761,0,22445271,NA,NA,17,1424,0.00888610109246772
"ON","2022-04-05 22:31:11",2021-07-25,172,2,13902,-37,-5,144,103812,88991,0,0,549328,9313,16464927,88,127,538565,18952473,8569752,0,22445271,NA,NA,26,1450,0.0123723205294202
"ON","2022-04-05 22:31:11",2021-07-26,119,3,11930,8,4,137,65920,56180,0,23400,549447,9316,16476857,96,131,538702,19018393,8625932,0,22468671,NA,NA,-21,1429,0.00997485331098072
"ON","2022-04-05 22:31:11",2021-07-27,129,5,13644,29,-4,158,92035,76179,0,1067040,549576,9321,16490501,125,127,538860,19110428,8702111,0,23535711,NA,NA,-34,1395,0.0094547053649956
"ON","2022-04-05 22:31:11",2021-07-28,158,4,20527,-8,-5,171,94116,77348,0,0,549734,9325,16511028,117,122,539031,19204544,8779459,0,23535711,NA,NA,-17,1378,0.00769717932479174
"ON","2022-04-05 22:31:11",2021-07-29,218,3,19425,-12,-1,169,89157,72298,0,474414,549952,9328,16530453,105,121,539200,19293701,8851757,0,24010125,NA,NA,46,1424,0.0112226512226512
"ON","2022-04-05 22:31:11",2021-07-30,226,11,20993,3,-4,148,83907,67605,0,0,550178,9339,16551446,108,117,539348,19377608,8919362,0,24010125,NA,NA,67,1491,0.010765493259658
"ON","2022-04-05 22:31:11",2021-07-31,258,6,19112,-3,-5,137,81590,66276,0,0,550436,9345,16570558,105,112,539485,19459198,8985638,0,24010125,NA,NA,115,1606,0.0134993721222269
"ON","2022-04-05 22:31:11",2021-08-01,218,2,14122,-27,-2,155,60583,49697,0,0,550654,9347,16584680,78,110,539640,19519781,9035335,0,24010125,NA,NA,61,1667,0.0154369069536893
"ON","2022-04-05 22:31:11",2021-08-02,168,1,11658,0,0,129,41121,34237,0,0,550822,9348,16596338,78,110,539769,19560902,9069572,0,24010125,NA,NA,38,1705,0.0144107050952136
"ON","2022-04-05 22:31:11",2021-08-03,164,1,11515,-7,-4,151,31015,25822,0,35706,550986,9349,16607853,71,106,539920,19591917,9095394,0,24045831,NA,NA,12,1717,0.0142422926617455
"ON","2022-04-05 22:31:11",2021-08-04,139,11,17115,41,2,155,60094,48008,0,0,551125,9360,16624968,112,108,540075,19652011,9143402,0,24045831,NA,NA,-27,1690,0.00812153082091732
"ON","2022-04-05 22:31:11",2021-08-05,213,14,0,1,2,183,58213,46133,0,0,551338,9374,16624968,113,110,540258,19710224,9189535,0,24045831,NA,NA,16,1706,Inf
"ON","2022-04-05 22:31:11",2021-08-06,340,18,46942,1,0,149,53975,42230,0,0,551678,9392,16671910,114,110,540407,19764199,9231765,0,24045831,NA,NA,173,1879,0.00724298069958672
"ON","2022-04-05 22:31:11",2021-08-07,378,9,0,24,1,191,61041,48933,0,0,552056,9401,16671910,138,111,540598,19825240,9280698,0,24045831,NA,NA,178,2057,Inf
"ON","2022-04-05 22:31:11",2021-08-08,423,6,35821,-49,4,232,46970,38255,0,0,552479,9407,16707731,89,115,540830,19872210,9318953,0,24045831,NA,NA,185,2242,0.011808715557913
"ON","2022-04-05 22:31:11",2021-08-09,325,0,15805,5,-2,192,29949,24307,0,0,552804,9407,16723536,94,113,541022,19902159,9343260,0,24045831,NA,NA,133,2375,0.0205631129389434
"ON","2022-04-05 22:31:11",2021-08-10,321,2,16479,6,-4,200,48278,37862,0,1654290,553125,9409,16740015,100,109,541222,19950437,9381122,0,25700121,NA,NA,119,2494,0.0194793373384307
"ON","2022-04-05 22:31:11",2021-08-11,324,3,24772,8,-1,204,48307,37510,0,0,553449,9412,16764787,108,108,541426,19998744,9418632,0,25700121,NA,NA,117,2611,0.0130792830615211
"ON","2022-04-05 22:31:11",2021-08-12,513,0,22896,8,5,256,49167,38031,0,473850,553962,9412,16787683,116,113,541682,20047911,9456663,0,26173971,NA,NA,257,2868,0.0224056603773585
"ON","2022-04-05 22:31:11",2021-08-13,510,4,23586,7,-2,264,48682,37063,0,0,554472,9416,16811269,123,111,541946,20096593,9493726,0,26173971,NA,NA,242,3110,0.0216229966929534
