"province","last_updated","date","change_cases","change_fatalities","change_tests","change_hospitalizations","change_criticals","change_recoveries","change_vaccinations","change_vaccinated","change_boosters_1","change_vaccines_distributed","total_cases","total_fatalities","total_tests","total_hospitalizations","total_criticals","total_recoveries","total_vaccinations","total_vaccinated","total_boosters_1","total_vaccines_distributed","change_boosters_2","change_active","total_active","positivity_rate"
"MB","2022-02-15 18:04:02",2020-01-25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA
"MB","2022-02-15 18:04:02",2020-01-26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA
"MB","2022-02-15 18:04:02",2020-01-27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA
"MB","2022-02-15 18:04:02",2020-01-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA
"MB","2022-02-15 18:04:02",2020-01-29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA
"MB","2022-02-15 18:04:02",2020-01-30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA
"MB","2022-02-15 18:04:02",2020-01-31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA
"MB","2022-02-15 18:04:02",2020-02-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA
"MB","2022-02-15 18:04:02",2020-02-02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA
"MB","2022-02-15 18:04:02",2020-02-03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA
"MB","2022-02-15 18:04:02",2020-02-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA
"MB","2022-02-15 18:04:02",2020-02-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA
"MB","2022-02-15 18:04:02",2020-02-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA
"MB","2022-02-15 18:04:02",2020-02-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA
"MB","2022-02-15 18:04:02",2020-02-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA
"MB","2022-02-15 18:04:02",2020-02-09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA
"MB","2022-02-15 18:04:02",2020-02-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA
"MB","2022-02-15 18:04:02",2020-02-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA
"MB","2022-02-15 18:04:02",2020-02-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA
"MB","2022-02-15 18:04:02",2020-02-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA
"MB","2022-02-15 18:04:02",2020-02-14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA
"MB","2022-02-15 18:04:02",2020-02-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA
"MB","2022-02-15 18:04:02",2020-02-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA
"MB","2022-02-15 18:04:02",2020-02-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA
"MB","2022-02-15 18:04:02",2020-02-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA
"MB","2022-02-15 18:04:02",2020-02-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA
"MB","2022-02-15 18:04:02",2020-02-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA
"MB","2022-02-15 18:04:02",2020-02-21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA
"MB","2022-02-15 18:04:02",2020-02-22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA
"MB","2022-02-15 18:04:02",2020-02-23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA
"MB","2022-02-15 18:04:02",2020-02-24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA
"MB","2022-02-15 18:04:02",2020-02-25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA
"MB","2022-02-15 18:04:02",2020-02-26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA
"MB","2022-02-15 18:04:02",2020-02-27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA
"MB","2022-02-15 18:04:02",2020-02-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA
"MB","2022-02-15 18:04:02",2020-02-29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA
"MB","2022-02-15 18:04:02",2020-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA
"MB","2022-02-15 18:04:02",2020-03-02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA
"MB","2022-02-15 18:04:02",2020-03-03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA
"MB","2022-02-15 18:04:02",2020-03-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA
"MB","2022-02-15 18:04:02",2020-03-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA
"MB","2022-02-15 18:04:02",2020-03-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA
"MB","2022-02-15 18:04:02",2020-03-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA
"MB","2022-02-15 18:04:02",2020-03-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA
"MB","2022-02-15 18:04:02",2020-03-09,0,0,97,0,0,0,0,0,0,0,0,0,97,0,0,0,0,0,0,0,NA,0,0,0
"MB","2022-02-15 18:04:02",2020-03-10,0,0,0,0,0,0,0,0,0,0,0,0,97,0,0,0,0,0,0,0,NA,0,0,NA
"MB","2022-02-15 18:04:02",2020-03-11,0,0,0,0,0,0,0,0,0,0,0,0,97,0,0,0,0,0,0,0,NA,0,0,NA
"MB","2022-02-15 18:04:02",2020-03-12,3,0,0,0,0,0,0,0,0,0,3,0,97,0,0,0,0,0,0,0,NA,3,3,Inf
"MB","2022-02-15 18:04:02",2020-03-13,1,0,306,0,0,0,0,0,0,0,4,0,403,0,0,0,0,0,0,0,NA,1,4,0.00326797385620915
"MB","2022-02-15 18:04:02",2020-03-14,0,0,0,0,0,0,0,0,0,0,4,0,403,0,0,0,0,0,0,0,NA,0,4,NA
"MB","2022-02-15 18:04:02",2020-03-15,3,0,0,0,0,0,0,0,0,0,7,0,403,0,0,0,0,0,0,0,NA,3,7,Inf
"MB","2022-02-15 18:04:02",2020-03-16,1,0,0,0,0,0,0,0,0,0,8,0,403,0,0,0,0,0,0,0,NA,1,8,Inf
"MB","2022-02-15 18:04:02",2020-03-17,6,0,0,0,0,0,0,0,0,0,14,0,403,0,0,0,0,0,0,0,NA,6,14,Inf
"MB","2022-02-15 18:04:02",2020-03-18,2,0,1877,0,0,0,0,0,0,0,16,0,2280,0,0,0,0,0,0,0,NA,2,16,0.00106553010122536
"MB","2022-02-15 18:04:02",2020-03-19,0,0,990,0,0,0,0,0,0,0,16,0,3270,0,0,0,0,0,0,0,NA,0,16,0
"MB","2022-02-15 18:04:02",2020-03-20,0,0,264,0,0,0,0,0,0,0,16,0,3534,0,0,0,0,0,0,0,NA,0,16,0
"MB","2022-02-15 18:04:02",2020-03-21,2,0,267,0,0,0,0,0,0,0,18,0,3801,0,0,0,0,0,0,0,NA,2,18,0.00749063670411985
"MB","2022-02-15 18:04:02",2020-03-22,1,0,0,0,0,0,0,0,0,0,19,0,3801,0,0,0,0,0,0,0,NA,1,19,Inf
"MB","2022-02-15 18:04:02",2020-03-23,1,0,444,0,0,0,0,0,0,0,20,0,4245,0,0,0,0,0,0,0,NA,1,20,0.00225225225225225
"MB","2022-02-15 18:04:02",2020-03-24,1,0,275,0,0,0,0,0,0,0,21,0,4520,0,0,0,0,0,0,0,NA,1,21,0.00363636363636364
"MB","2022-02-15 18:04:02",2020-03-25,14,0,0,0,0,0,0,0,0,0,35,0,4520,0,0,0,0,0,0,0,NA,14,35,Inf
"MB","2022-02-15 18:04:02",2020-03-26,1,0,1086,0,0,0,0,0,0,0,36,0,5606,0,0,0,0,0,0,0,NA,1,36,0.000920810313075506
"MB","2022-02-15 18:04:02",2020-03-27,3,1,597,0,0,0,0,0,0,0,39,1,6203,0,0,0,0,0,0,0,NA,2,38,0.0050251256281407
"MB","2022-02-15 18:04:02",2020-03-28,25,0,944,0,0,0,0,0,0,0,64,1,7147,0,0,0,0,0,0,0,NA,25,63,0.0264830508474576
"MB","2022-02-15 18:04:02",2020-03-29,8,0,0,0,0,2,0,0,0,0,72,1,7147,0,0,2,0,0,0,0,NA,6,69,Inf
"MB","2022-02-15 18:04:02",2020-03-30,24,0,1403,4,1,0,0,0,0,0,96,1,8550,4,1,2,0,0,0,0,NA,24,93,0.0171062009978617
"MB","2022-02-15 18:04:02",2020-03-31,7,0,364,-1,1,2,0,0,0,0,103,1,8914,3,2,4,0,0,0,0,NA,5,98,0.0192307692307692
"MB","2022-02-15 18:04:02",2020-04-01,24,0,1130,1,1,0,0,0,0,0,127,1,10044,4,3,4,0,0,0,0,NA,24,122,0.0212389380530973
"MB","2022-02-15 18:04:02",2020-04-02,40,0,1283,1,1,7,0,0,0,0,167,1,11327,5,4,11,0,0,0,0,NA,33,155,0.0311769290724864
"MB","2022-02-15 18:04:02",2020-04-03,15,1,625,4,2,0,0,0,0,0,182,2,11952,9,6,11,0,0,0,0,NA,14,169,0.024
"MB","2022-02-15 18:04:02",2020-04-04,12,0,562,1,0,6,0,0,0,0,194,2,12514,10,6,17,0,0,0,0,NA,6,175,0.0213523131672598
"MB","2022-02-15 18:04:02",2020-04-05,9,0,484,1,1,0,0,0,0,0,203,2,12998,11,7,17,0,0,0,0,NA,9,184,0.0185950413223141
"MB","2022-02-15 18:04:02",2020-04-06,1,0,478,0,0,0,0,0,0,0,204,2,13476,11,7,17,0,0,0,0,NA,1,185,0.00209205020920502
"MB","2022-02-15 18:04:02",2020-04-07,13,1,804,1,-1,4,0,0,0,0,217,3,14280,12,6,21,0,0,0,0,NA,8,193,0.0161691542288557
"MB","2022-02-15 18:04:02",2020-04-08,4,0,428,0,0,48,0,0,0,0,221,3,14708,12,6,69,0,0,0,0,NA,-44,149,0.00934579439252336
"MB","2022-02-15 18:04:02",2020-04-09,3,0,551,-1,-1,7,0,0,0,0,224,3,15259,11,5,76,0,0,0,0,NA,-4,145,0.00544464609800363
"MB","2022-02-15 18:04:02",2020-04-10,6,1,961,-1,0,16,0,0,0,0,230,4,16220,10,5,92,0,0,0,0,NA,-11,134,0.00624349635796046
"MB","2022-02-15 18:04:02",2020-04-11,12,0,163,-2,0,4,0,0,0,0,242,4,16383,8,5,96,0,0,0,0,NA,8,142,0.0736196319018405
"MB","2022-02-15 18:04:02",2020-04-12,0,0,838,0,-1,0,0,0,0,0,242,4,17221,8,4,96,0,0,0,0,NA,0,142,0
"MB","2022-02-15 18:04:02",2020-04-13,2,0,24,0,0,3,0,0,0,0,244,4,17245,8,4,99,0,0,0,0,NA,-1,141,0.0833333333333333
"MB","2022-02-15 18:04:02",2020-04-14,0,0,464,1,0,0,0,0,0,0,244,4,17709,9,4,99,0,0,0,0,NA,0,141,0
"MB","2022-02-15 18:04:02",2020-04-15,2,1,193,0,0,9,0,0,0,0,246,5,17902,9,4,108,0,0,0,0,NA,-8,133,0.0103626943005181
"MB","2022-02-15 18:04:02",2020-04-16,4,0,447,-1,0,13,0,0,0,0,250,5,18349,8,4,121,0,0,0,0,NA,-9,124,0.00894854586129754
"MB","2022-02-15 18:04:02",2020-04-17,0,0,507,0,0,11,0,0,0,0,250,5,18856,8,4,132,0,0,0,0,NA,-11,113,0
"MB","2022-02-15 18:04:02",2020-04-18,3,0,337,-1,0,8,0,0,0,0,253,5,19193,7,4,140,0,0,0,0,NA,-5,108,0.00890207715133531
"MB","2022-02-15 18:04:02",2020-04-19,0,0,551,1,1,3,0,0,0,0,253,5,19744,8,5,143,0,0,0,0,NA,-3,105,0
"MB","2022-02-15 18:04:02",2020-04-20,1,1,268,0,0,1,0,0,0,0,254,6,20012,8,5,144,0,0,0,0,NA,-1,104,0.00373134328358209
"MB","2022-02-15 18:04:02",2020-04-21,1,0,307,-1,-1,6,0,0,0,0,255,6,20319,7,4,150,0,0,0,0,NA,-5,99,0.00325732899022801
"MB","2022-02-15 18:04:02",2020-04-22,2,0,742,0,-1,4,0,0,0,0,257,6,21061,7,3,154,0,0,0,0,NA,-2,97,0.00269541778975741
"MB","2022-02-15 18:04:02",2020-04-23,5,0,326,0,-1,20,0,0,0,0,262,6,21387,7,2,174,0,0,0,0,NA,-15,82,0.0153374233128834
"MB","2022-02-15 18:04:02",2020-04-24,1,0,785,0,1,22,0,0,0,0,263,6,22172,7,3,196,0,0,0,0,NA,-21,61,0.00127388535031847
"MB","2022-02-15 18:04:02",2020-04-25,4,0,426,0,-1,3,0,0,0,0,267,6,22598,7,2,199,0,0,0,0,NA,1,62,0.00938967136150235
"MB","2022-02-15 18:04:02",2020-04-26,4,0,569,1,0,0,0,0,0,0,271,6,23167,8,2,199,0,0,0,0,NA,4,66,0.0070298769771529
"MB","2022-02-15 18:04:02",2020-04-27,1,0,376,-1,0,6,0,0,0,0,272,6,23543,7,2,205,0,0,0,0,NA,-5,61,0.00265957446808511
"MB","2022-02-15 18:04:02",2020-04-28,0,0,314,0,0,4,0,0,0,0,272,6,23857,7,2,209,0,0,0,0,NA,-4,57,0
"MB","2022-02-15 18:04:02",2020-04-29,1,0,447,-2,-2,4,0,0,0,0,273,6,24304,5,0,213,0,0,0,0,NA,-3,54,0.00223713646532438
"MB","2022-02-15 18:04:02",2020-04-30,2,0,0,0,0,0,0,0,0,0,275,6,24304,5,0,213,0,0,0,0,NA,2,56,Inf
"MB","2022-02-15 18:04:02",2020-05-01,4,0,1098,0,0,22,0,0,0,0,279,6,25402,5,0,235,0,0,0,0,NA,-18,38,0.00364298724954463
"MB","2022-02-15 18:04:02",2020-05-02,1,0,767,1,0,1,0,0,0,0,280,6,26169,6,0,236,0,0,0,0,NA,0,38,0.00130378096479791
"MB","2022-02-15 18:04:02",2020-05-03,1,0,637,-1,0,1,0,0,0,0,281,6,26806,5,0,237,0,0,0,0,NA,0,38,0.00156985871271586
"MB","2022-02-15 18:04:02",2020-05-04,0,0,640,0,0,1,0,0,0,0,281,6,27446,5,0,238,0,0,0,0,NA,-1,37,0
"MB","2022-02-15 18:04:02",2020-05-05,1,1,329,-1,0,0,0,0,0,0,282,7,27775,4,0,238,0,0,0,0,NA,0,37,0.00303951367781155
"MB","2022-02-15 18:04:02",2020-05-06,1,0,519,1,0,4,0,0,0,0,283,7,28294,5,0,242,0,0,0,0,NA,-3,34,0.00192678227360308
"MB","2022-02-15 18:04:02",2020-05-07,0,0,516,0,0,1,0,0,0,0,283,7,28810,5,0,243,0,0,0,0,NA,-1,33,0
"MB","2022-02-15 18:04:02",2020-05-08,1,0,533,0,0,4,0,0,0,0,284,7,29343,5,0,247,0,0,0,0,NA,-3,30,0.00187617260787992
"MB","2022-02-15 18:04:02",2020-05-09,0,0,671,-1,0,0,0,0,0,0,284,7,30014,4,0,247,0,0,0,0,NA,0,30,0
"MB","2022-02-15 18:04:02",2020-05-10,3,0,633,0,1,0,0,0,0,0,287,7,30647,4,1,247,0,0,0,0,NA,3,33,0.004739336492891
"MB","2022-02-15 18:04:02",2020-05-11,2,0,382,0,0,0,0,0,0,0,289,7,31029,4,1,247,0,0,0,0,NA,2,35,0.00523560209424084
"MB","2022-02-15 18:04:02",2020-05-12,0,0,411,0,0,-2,0,0,0,0,289,7,31440,4,1,245,0,0,0,0,NA,2,37,0
"MB","2022-02-15 18:04:02",2020-05-13,0,0,506,0,0,6,0,0,0,0,289,7,31946,4,1,251,0,0,0,0,NA,-6,31,0
"MB","2022-02-15 18:04:02",2020-05-14,0,0,298,0,0,1,0,0,0,0,289,7,32244,4,1,252,0,0,0,0,NA,-1,30,0
"MB","2022-02-15 18:04:02",2020-05-15,0,0,801,-1,0,2,0,0,0,0,289,7,33045,3,1,254,0,0,0,0,NA,-2,28,0
"MB","2022-02-15 18:04:02",2020-05-16,0,0,908,-1,0,3,0,0,0,0,289,7,33953,2,1,257,0,0,0,0,NA,-3,25,0
"MB","2022-02-15 18:04:02",2020-05-17,0,0,762,0,0,0,0,0,0,0,289,7,34715,2,1,257,0,0,0,0,NA,0,25,0
"MB","2022-02-15 18:04:02",2020-05-18,1,0,485,-1,-1,0,0,0,0,0,290,7,35200,1,0,257,0,0,0,0,NA,1,26,0.00206185567010309
"MB","2022-02-15 18:04:02",2020-05-19,0,0,378,0,0,0,0,0,0,0,290,7,35578,1,0,257,0,0,0,0,NA,0,26,0
"MB","2022-02-15 18:04:02",2020-05-20,0,0,242,0,0,3,0,0,0,0,290,7,35820,1,0,260,0,0,0,0,NA,-3,23,0
"MB","2022-02-15 18:04:02",2020-05-21,0,0,582,0,0,5,0,0,0,0,290,7,36402,1,0,265,0,0,0,0,NA,-5,18,0
"MB","2022-02-15 18:04:02",2020-05-22,2,0,870,0,0,2,0,0,0,0,292,7,37272,1,0,267,0,0,0,0,NA,0,18,0.00229885057471264
"MB","2022-02-15 18:04:02",2020-05-23,0,0,598,-1,0,1,0,0,0,0,292,7,37870,0,0,268,0,0,0,0,NA,-1,17,0
"MB","2022-02-15 18:04:02",2020-05-24,0,0,0,0,0,0,0,0,0,0,292,7,37870,0,0,268,0,0,0,0,NA,0,17,NA
"MB","2022-02-15 18:04:02",2020-05-25,0,0,1092,0,0,0,0,0,0,0,292,7,38962,0,0,268,0,0,0,0,NA,0,17,0
"MB","2022-02-15 18:04:02",2020-05-26,0,0,359,0,0,1,0,0,0,0,292,7,39321,0,0,269,0,0,0,0,NA,-1,16,0
"MB","2022-02-15 18:04:02",2020-05-27,0,0,1145,0,0,2,0,0,0,0,292,7,40466,0,0,271,0,0,0,0,NA,-2,14,0
"MB","2022-02-15 18:04:02",2020-05-28,2,0,725,0,0,2,0,0,0,0,294,7,41191,0,0,273,0,0,0,0,NA,0,14,0.00275862068965517
"MB","2022-02-15 18:04:02",2020-05-29,0,0,1115,0,0,0,0,0,0,0,294,7,42306,0,0,273,0,0,0,0,NA,0,14,0
"MB","2022-02-15 18:04:02",2020-05-30,0,0,702,0,0,5,0,0,0,0,294,7,43008,0,0,278,0,0,0,0,NA,-5,9,0
"MB","2022-02-15 18:04:02",2020-05-31,1,0,878,0,0,0,0,0,0,0,295,7,43886,0,0,278,0,0,0,0,NA,1,10,0.00113895216400911
"MB","2022-02-15 18:04:02",2020-06-01,0,0,806,0,0,0,0,0,0,0,295,7,44692,0,0,278,0,0,0,0,NA,0,10,0
"MB","2022-02-15 18:04:02",2020-06-02,2,0,407,0,0,0,0,0,0,0,297,7,45099,0,0,278,0,0,0,0,NA,2,12,0.00491400491400491
"MB","2022-02-15 18:04:02",2020-06-03,1,0,703,0,0,4,0,0,0,0,298,7,45802,0,0,282,0,0,0,0,NA,-3,9,0.00142247510668563
"MB","2022-02-15 18:04:02",2020-06-04,0,0,899,0,0,2,0,0,0,0,298,7,46701,0,0,284,0,0,0,0,NA,-2,7,0
"MB","2022-02-15 18:04:02",2020-06-05,2,0,671,0,0,0,0,0,0,0,300,7,47372,0,0,284,0,0,0,0,NA,2,9,0.0029806259314456
"MB","2022-02-15 18:04:02",2020-06-06,0,0,0,0,0,0,0,0,0,0,300,7,47372,0,0,284,0,0,0,0,NA,0,9,NA
"MB","2022-02-15 18:04:02",2020-06-07,0,0,0,0,0,0,0,0,0,0,300,7,47372,0,0,284,0,0,0,0,NA,0,9,NA
"MB","2022-02-15 18:04:02",2020-06-08,0,0,2219,0,0,0,0,0,0,0,300,7,49591,0,0,284,0,0,0,0,NA,0,9,0
"MB","2022-02-15 18:04:02",2020-06-09,0,0,497,0,0,1,0,0,0,0,300,7,50088,0,0,285,0,0,0,0,NA,-1,8,0
"MB","2022-02-15 18:04:02",2020-06-10,0,0,638,0,0,0,0,0,0,0,300,7,50726,0,0,285,0,0,0,0,NA,0,8,0
"MB","2022-02-15 18:04:02",2020-06-11,0,0,734,0,0,1,0,0,0,0,300,7,51460,0,0,286,0,0,0,0,NA,-1,7,0
"MB","2022-02-15 18:04:02",2020-06-12,1,0,795,0,0,3,0,0,0,0,301,7,52255,0,0,289,0,0,0,0,NA,-2,5,0.00125786163522013
"MB","2022-02-15 18:04:02",2020-06-13,2,0,0,0,0,0,0,0,0,0,303,7,52255,0,0,289,0,0,0,0,NA,2,7,Inf
"MB","2022-02-15 18:04:02",2020-06-14,1,0,1309,0,0,0,0,0,0,0,304,7,53564,0,0,289,0,0,0,0,NA,1,8,0.000763941940412529
"MB","2022-02-15 18:04:02",2020-06-15,0,0,817,0,0,3,0,0,0,0,304,7,54381,0,0,292,0,0,0,0,NA,-3,5,0
"MB","2022-02-15 18:04:02",2020-06-16,0,0,233,0,0,0,0,0,0,0,304,7,54614,0,0,292,0,0,0,0,NA,0,5,0
"MB","2022-02-15 18:04:02",2020-06-17,2,0,483,0,0,1,0,0,0,0,306,7,55097,0,0,293,0,0,0,0,NA,1,6,0.0041407867494824
"MB","2022-02-15 18:04:02",2020-06-18,2,0,646,0,0,0,0,0,0,0,308,7,55743,0,0,293,0,0,0,0,NA,2,8,0.00309597523219814
"MB","2022-02-15 18:04:02",2020-06-19,1,0,574,0,0,0,0,0,0,0,309,7,56317,0,0,293,0,0,0,0,NA,1,9,0.00174216027874564
"MB","2022-02-15 18:04:02",2020-06-20,4,0,686,0,0,0,0,0,0,0,313,7,57003,0,0,293,0,0,0,0,NA,4,13,0.00583090379008746
"MB","2022-02-15 18:04:02",2020-06-21,0,0,850,0,0,0,0,0,0,0,313,7,57853,0,0,293,0,0,0,0,NA,0,13,0
"MB","2022-02-15 18:04:02",2020-06-22,1,0,368,0,0,0,0,0,0,0,314,7,58221,0,0,293,0,0,0,0,NA,1,14,0.00271739130434783
"MB","2022-02-15 18:04:02",2020-06-23,0,0,580,0,0,0,0,0,0,0,314,7,58801,0,0,293,0,0,0,0,NA,0,14,0
"MB","2022-02-15 18:04:02",2020-06-24,1,0,556,0,0,0,0,0,0,0,315,7,59357,0,0,293,0,0,0,0,NA,1,15,0.00179856115107914
"MB","2022-02-15 18:04:02",2020-06-25,1,0,0,0,0,1,0,0,0,0,316,7,59357,0,0,294,0,0,0,0,NA,0,15,Inf
"MB","2022-02-15 18:04:02",2020-06-26,2,0,1418,0,0,6,0,0,0,0,318,7,60775,0,0,300,0,0,0,0,NA,-4,11,0.00141043723554302
"MB","2022-02-15 18:04:02",2020-06-27,4,0,789,0,0,0,0,0,0,0,322,7,61564,0,0,300,0,0,0,0,NA,4,15,0.00506970849176172
"MB","2022-02-15 18:04:02",2020-06-28,0,0,1021,0,0,0,0,0,0,0,322,7,62585,0,0,300,0,0,0,0,NA,0,15,0
"MB","2022-02-15 18:04:02",2020-06-29,2,0,471,0,0,0,0,0,0,0,324,7,63056,0,0,300,0,0,0,0,NA,2,17,0.00424628450106157
"MB","2022-02-15 18:04:02",2020-06-30,1,0,253,0,0,0,0,0,0,0,325,7,63309,0,0,300,0,0,0,0,NA,1,18,0.00395256916996047
"MB","2022-02-15 18:04:02",2020-07-01,0,0,508,0,0,0,0,0,0,0,325,7,63817,0,0,300,0,0,0,0,NA,0,18,0
"MB","2022-02-15 18:04:02",2020-07-02,0,0,512,0,0,2,0,0,0,0,325,7,64329,0,0,302,0,0,0,0,NA,-2,16,0
"MB","2022-02-15 18:04:02",2020-07-03,0,0,639,0,0,0,0,0,0,0,325,7,64968,0,0,302,0,0,0,0,NA,0,16,0
"MB","2022-02-15 18:04:02",2020-07-04,0,0,0,0,0,0,0,0,0,0,325,7,64968,0,0,302,0,0,0,0,NA,0,16,NA
"MB","2022-02-15 18:04:02",2020-07-05,0,0,0,0,0,0,0,0,0,0,325,7,64968,0,0,302,0,0,0,0,NA,0,16,NA
"MB","2022-02-15 18:04:02",2020-07-06,0,0,1749,0,0,2,0,0,0,0,325,7,66717,0,0,304,0,0,0,0,NA,-2,14,0
"MB","2022-02-15 18:04:02",2020-07-07,0,0,289,0,0,3,0,0,0,0,325,7,67006,0,0,307,0,0,0,0,NA,-3,11,0
"MB","2022-02-15 18:04:02",2020-07-08,0,0,612,0,0,5,0,0,0,0,325,7,67618,0,0,312,0,0,0,0,NA,-5,6,0
"MB","2022-02-15 18:04:02",2020-07-09,0,0,397,0,0,1,0,0,0,0,325,7,68015,0,0,313,0,0,0,0,NA,-1,5,0
"MB","2022-02-15 18:04:02",2020-07-10,0,0,1021,0,0,1,0,0,0,0,325,7,69036,0,0,314,0,0,0,0,NA,-1,4,0
"MB","2022-02-15 18:04:02",2020-07-11,0,0,801,0,0,0,0,0,0,0,325,7,69837,0,0,314,0,0,0,0,NA,0,4,0
"MB","2022-02-15 18:04:02",2020-07-12,0,0,1149,0,0,0,0,0,0,0,325,7,70986,0,0,314,0,0,0,0,NA,0,4,0
"MB","2022-02-15 18:04:02",2020-07-13,0,0,573,0,0,3,0,0,0,0,325,7,71559,0,0,317,0,0,0,0,NA,-3,1,0
"MB","2022-02-15 18:04:02",2020-07-14,5,0,244,0,0,1,0,0,0,0,330,7,71803,0,0,318,0,0,0,0,NA,4,5,0.0204918032786885
"MB","2022-02-15 18:04:02",2020-07-15,0,0,505,0,0,0,0,0,0,0,330,7,72308,0,0,318,0,0,0,0,NA,0,5,0
"MB","2022-02-15 18:04:02",2020-07-16,1,0,734,0,0,0,0,0,0,0,331,7,73042,0,0,318,0,0,0,0,NA,1,6,0.00136239782016349
"MB","2022-02-15 18:04:02",2020-07-17,5,0,843,0,0,0,0,0,0,0,336,7,73885,0,0,318,0,0,0,0,NA,5,11,0.00593119810201661
"MB","2022-02-15 18:04:02",2020-07-18,1,0,384,0,0,0,0,0,0,0,337,7,74269,0,0,318,0,0,0,0,NA,1,12,0.00260416666666667
"MB","2022-02-15 18:04:02",2020-07-19,6,0,1390,0,0,0,0,0,0,0,343,7,75659,0,0,318,0,0,0,0,NA,6,18,0.00431654676258993
"MB","2022-02-15 18:04:02",2020-07-20,11,0,695,1,1,0,0,0,0,0,354,7,76354,1,1,318,0,0,0,0,NA,11,29,0.0158273381294964
